   -0.848095172997596514E+00   -0.177779953113188860E+01    0.416912779616630813E-01   -0.311425726875429857E+06   -0.602896350544150561E+01    1
   -0.904697780706742893E+00   -0.182489516384965889E+01    0.287218166536181152E-01   -0.286775336919055320E+06   -0.603146350544150955E+01    1
   -0.768727159262022619E+00   -0.199623979167056276E+01    0.368777131155033633E-01   -0.280739647037199000E+06   -0.603396350544152682E+01    1
   -0.828814612032255704E+00   -0.186709348437538747E+01    0.408229374346802953E-01   -0.279825246943580627E+06   -0.603646350544153165E+01    1
   -0.889055844459268885E+00   -0.194251159271324414E+01    0.186409418574869090E-01   -0.276193051053461968E+06   -0.603896350544152227E+01    1
   -0.826656101262647103E+00   -0.183112234876091895E+01    0.504101342389614293E-01   -0.253386759547370544E+06   -0.604146350544151556E+01    1
   -0.784038710456728127E+00   -0.190633343741162675E+01    0.491236811671649787E-01   -0.252447653163457988E+06   -0.604396350544152039E+01    1
   -0.689526007345376946E+00   -0.182046432512496081E+01    0.698509142635439506E-01   -0.250497017944375257E+06   -0.604646350544152966E+01    1
   -0.997697569082197644E+00   -0.184513790977507552E+01    0.103063227495985843E-01   -0.249640746465886012E+06   -0.604896350544152206E+01    1
   -0.872505214866695522E+00   -0.193630218815072608E+01    0.335741233422962027E-01   -0.239505030243022484E+06   -0.605146350544152156E+01    1
   -0.734383544832437063E+00   -0.191382489867820160E+01    0.608968112830597930E-01   -0.218198702341431926E+06   -0.605396350544152995E+01    1
   -0.836691106370397231E+00   -0.197283340205963942E+01    0.413710657907625790E-01   -0.216390134682138072E+06   -0.605646350544151790E+01    1
   -0.100035347549111120E+01   -0.200381664890573630E+01   -0.739813238063935508E-03   -0.209730655920564954E+06   -0.605896350544151829E+01    1
   -0.919105746325800999E+00   -0.192126400012343468E+01    0.357421827362418287E-01   -0.203385279533818801E+06   -0.606146350544153112E+01    1
   -0.847039534720450349E+00   -0.196056832148630455E+01    0.449929107459920152E-01   -0.198378534746346471E+06   -0.606396350544153950E+01    1
   -0.994555005674707004E+00   -0.185312767619138619E+01    0.316804586165626012E-01   -0.193323607542843733E+06   -0.606646350544153368E+01    1
   -0.783918102505478775E+00   -0.213322787114555723E+01    0.391212286986055702E-01   -0.193153576164750441E+06   -0.606896350544153407E+01    1
   -0.804860463240012924E+00   -0.181588888853065855E+01    0.660504422848775946E-01   -0.191929262407901988E+06   -0.607146350544153712E+01    1
   -0.984512591640265833E+00   -0.190376631589517520E+01    0.278029817669956936E-01   -0.191541886699383729E+06   -0.607396350544151886E+01    1
   -0.824001187835828319E+00   -0.198161590198578175E+01    0.487878443137983453E-01   -0.186896913698323595E+06   -0.607646350544150149E+01    1
   -0.879757045288969697E+00   -0.200053052263135767E+01    0.402096473309173086E-01   -0.179873404137746315E+06   -0.607896350544150277E+01    1
   -0.805292718979264244E+00   -0.195476437175715856E+01    0.565617359838196943E-01   -0.173354303926709574E+06   -0.608146350544151737E+01    1
   -0.932059013065361985E+00   -0.201130511365427989E+01    0.324911177692081277E-01   -0.170907562453702209E+06   -0.608396350544153197E+01    1
   -0.101840039536581317E+01   -0.190309086382128689E+01    0.319950318688393409E-01   -0.158709213090963836E+06   -0.608646350544153236E+01    1
   -0.101371361312215380E+01   -0.214091749190892688E+01    0.398111815036539973E+00   -0.152188749342609372E+06   -0.608896350544152032E+01    1
   -0.882315302617840302E+00   -0.197476735156941907E+01    0.496121500868562104E-01   -0.150574733382901759E+06   -0.609146350544151804E+01    1
   -0.904440624308635255E+00   -0.178778872817788237E+01    0.659020453569756637E-01   -0.145357571657361754E+06   -0.609396350544151844E+01    1
   -0.991210891170748898E+00   -0.206228161964017520E+01    0.378773240007654555E+00   -0.142923570695539005E+06   -0.609646350544151083E+01    1
   -0.117726881325446886E+01   -0.187654182400562974E+01    0.387036096036971033E+00   -0.141090282484847703E+06   -0.609896350544150234E+01    1
   -0.946438977980673557E+00   -0.191177937920390217E+01    0.497097238346196346E-01   -0.138768910320405936E+06   -0.610146350544149918E+01    1
   -0.953393767796382741E+00   -0.202837409988601980E+01    0.402617079904303898E+00   -0.136366070167255297E+06   -0.610396350544150579E+01    1
   -0.913009770086422257E+00   -0.203643060129297782E+01    0.433764859340906861E-01   -0.135393078851471364E+06   -0.610646350544152394E+01    1
   -0.101387280703372906E+01   -0.194573469363301466E+01    0.380881325565604778E+00   -0.132940558012041933E+06   -0.610896350544153233E+01    1
   -0.101723288587876204E+01   -0.207807655431173277E+01    0.351946011316481011E+00   -0.130437378359042603E+06   -0.611146350544151318E+01    1
   -0.967888071716883625E+00   -0.205213362931935484E+01    0.357565125065589129E+00   -0.130351961479332735E+06   -0.611396350544150202E+01    1
   -0.859368272778248565E+00   -0.196155445124525718E+01    0.587907019521320962E-01   -0.129761677359345544E+06   -0.611646350544151840E+01    1
   -0.977634132694468860E+00   -0.194825024212690923E+01    0.364490064345851850E+00   -0.129485474262680596E+06   -0.611896350544151613E+01    1
   -0.100216715161015379E+01   -0.191810500630924641E+01    0.399178999594646533E+00   -0.128835666801911924E+06   -0.612146350544151030E+01    1
   -0.753324675194248172E+00   -0.194412423983750471E+01    0.726286259454777400E-01   -0.127066301442569937E+06   -0.612396350544150803E+01    1
   -0.914903789948189661E+00   -0.196921935174803098E+01    0.364590347611388366E+00   -0.125621744224250782E+06   -0.612646350544151108E+01    1
   -0.987250709065801590E+00   -0.189645202743933861E+01    0.417152140659974191E+00   -0.125124202303178929E+06   -0.612896350544151858E+01    1
   -0.100861978469828939E+01   -0.203580318010662698E+01    0.351869359766989742E+00   -0.124519436891630088E+06   -0.613146350544150476E+01    1
   -0.903757557860471294E+00   -0.203531300256379799E+01    0.478761672765345980E-01   -0.124226361543676452E+06   -0.613396350544150160E+01    1
   -0.849658881154832679E+00   -0.193441600164765792E+01    0.472521553927998661E+00   -0.119860185060097414E+06   -0.613646350544149932E+01    1
   -0.100568823175184718E+01   -0.189292743621393167E+01    0.359726093811024716E+00   -0.118222608752467655E+06   -0.613896350544150327E+01    1
   -0.870713005153509245E+00   -0.193271472464654148E+01    0.364842572125857301E+00   -0.116710955896921805E+06   -0.614146350544151343E+01    1
   -0.104369012487112456E+01   -0.188371368359223812E+01    0.356149456702244793E+00   -0.115437368982929213E+06   -0.614396350544152714E+01    1
   -0.786307994146925537E+00   -0.201256941536655365E+01    0.662459537958024480E-01   -0.114153149762940797E+06   -0.614646350544152309E+01    1
   -0.818518352397798687E+00   -0.194532029028951947E+01    0.389042642438203190E+00   -0.113092682417323071E+06   -0.614896350544151282E+01    1
   -0.923366451523008669E+00   -0.184194655184081668E+01    0.410076231670215452E+00   -0.111121774492568598E+06   -0.615146350544152742E+01    1
   -0.952317431190487840E+00   -0.185757148289528984E+01    0.361767293700085202E+00   -0.111040360444709673E+06   -0.615396350544151360E+01    1
   -0.861495183832763467E+00   -0.186969393080034774E+01    0.431219094175377959E+00   -0.108927549896578494E+06   -0.615646350544150067E+01    1
   -0.867208275385983773E+00   -0.186916593963156674E+01    0.711682453313860763E-01   -0.108544442595200351E+06   -0.615896350544150195E+01    1
   -0.888058095435518946E+00   -0.184539630116052478E+01    0.382740931879127055E+00   -0.107274775836315675E+06   -0.616146350544151922E+01    1
   -0.908178922188580873E+00   -0.182713795640550791E+01    0.369651498732970429E+00   -0.106810312481157947E+06   -0.616396350544152849E+01    1
   -0.840863801036704106E+00   -0.186975045681017971E+01    0.414223088087664615E+00   -0.106080880117929381E+06   -0.616646350544150668E+01    1
   -0.772079148879899924E+00   -0.191924391483375412E+01    0.369467661462680397E+00   -0.104562980709656840E+06   -0.616896350544149996E+01    1
   -0.895553562268007974E+00   -0.189546572341228714E+01    0.358281168849697407E+00   -0.104337743525011378E+06   -0.617146350544152167E+01    1
   -0.978773907677698229E+00   -0.181160293578298104E+01    0.647706608515048188E-01   -0.104125906635648003E+06   -0.617396350544153449E+01    1
   -0.970455590061289675E+00   -0.207172824515470388E+01    0.337692924798819405E+00   -0.102814753497871920E+06   -0.617646350544151179E+01    1
   -0.993424135706244771E+00   -0.192152985001957455E+01    0.347818866834166074E+00   -0.101410053536089370E+06   -0.617896350544150152E+01    1
   -0.739895043579312017E+00   -0.182251980090284738E+01    0.895659803851162062E-01   -0.101243747856447211E+06   -0.618146350544150103E+01    1
   -0.832469059065571670E+00   -0.201110428020857368E+01    0.350314908312549411E+00   -0.100174126706751500E+06   -0.618396350544151829E+01    1
   -0.939661673015542820E+00   -0.174894943543377202E+01    0.380997099901279834E+00   -0.991440671384805901E+05   -0.618646350544152934E+01    1
   -0.814440741563568160E+00   -0.191494324640608515E+01    0.753201316841165258E-01   -0.979109447805917443E+05   -0.618896350544151730E+01    1
   -0.884090092174775966E+00   -0.192095850725851403E+01    0.687473797385539653E-01   -0.930308342047757469E+05   -0.619146350544153012E+01    1
   -0.926748418909711380E+00   -0.182184005211967048E+01    0.729632173445247528E-01   -0.926535018650939746E+05   -0.619396350544153673E+01    1
   -0.806529196189581299E+00   -0.198851352426387762E+01    0.721344999070474141E-01   -0.893277920027199725E+05   -0.619646350544151137E+01    1
   -0.918424122383143304E+00   -0.194208836057324818E+01    0.343449767464352462E+00   -0.883511075205310917E+05   -0.619896350544150465E+01    1
   -0.893841451656524955E+00   -0.208083968025742116E+01    0.333278259137081811E+00   -0.880390625203509262E+05   -0.620146350544151748E+01    1
   -0.946444372211682095E+00   -0.173599161005975056E+01    0.358902121900540216E+00   -0.877201006267107732E+05   -0.620396350544150987E+01    1
   -0.961168721743680954E+00   -0.204142198727880375E+01    0.507869412673234710E-01   -0.875374937664718891E+05   -0.620646350544149783E+01    1
   -0.101871991796826755E+01   -0.169983617285933208E+01    0.756763287526335954E-01   -0.869999373793169507E+05   -0.620896350544150710E+01    1
   -0.734831610566846427E+00   -0.184677007501001311E+01    0.361161323711608584E+00   -0.842398840214616794E+05   -0.621146350544150838E+01    1
   -0.101468580035542422E+01   -0.198948466974336990E+01    0.329047193726684062E+00   -0.818360275492668152E+05   -0.621396350544150700E+01    1
   -0.844030106873206565E+00   -0.169699099830454059E+01    0.367892545537114923E+00   -0.798976516103583563E+05   -0.621646350544150472E+01    1
   -0.940016398111026441E+00   -0.166327951524481943E+01    0.893578848627708117E-01   -0.794185614426044340E+05   -0.621896350544153709E+01    1
   -0.791606194528512441E+00   -0.197437209311652961E+01    0.343770259612168450E+00   -0.791193999480521015E+05   -0.622146350544152416E+01    1
   -0.812020666304756666E+00   -0.196280577167201531E+01    0.766700803357391603E-01   -0.781066817036885186E+05   -0.622396350544153076E+01    1
   -0.113674906845751211E+01   -0.201642844376400010E+01    0.311594295832298807E+00   -0.727890428079103876E+05   -0.622646350544153204E+01    1
   -0.913589294766260274E+00   -0.186363561839088332E+01    0.763366303962808301E-01   -0.727099707467388071E+05   -0.622896350544151112E+01    1
   -0.993898578754163098E+00   -0.200398926730103888E+01    0.321627599775983875E+00   -0.693135509954504960E+05   -0.623146350544149907E+01    1
   -0.116031527579264182E+01   -0.190295727076398058E+01    0.438149656906262897E-01   -0.676909470746405859E+05   -0.623396350544151101E+01    1
   -0.853063788258847544E+00   -0.212343478738069091E+01    0.319371200083922668E+00   -0.658781073778380523E+05   -0.623646350544152739E+01    1
   -0.813245032232032261E+00   -0.172316638837061142E+01    0.356166448644183009E+00   -0.649603004910469390E+05   -0.623896350544154199E+01    1
   -0.962233301071641622E+00   -0.198526141863522820E+01    0.321942466240777270E+00   -0.634402758629385062E+05   -0.624146350544154416E+01    1
   -0.973622746644409287E+00   -0.177114258900518595E+01    0.812476429235539088E-01   -0.632585127618842453E+05   -0.624396350544154188E+01    1
   -0.814836130470861564E+00   -0.182855196498829131E+01    0.343862897378582000E+00   -0.596631579836235687E+05   -0.624646350544154139E+01    1
   -0.107957238401728683E+01   -0.182924565176684428E+01    0.657880455245241913E-01   -0.596343401936768714E+05   -0.624896350544154089E+01    1
   -0.787130544882490901E+00   -0.188637571362556122E+01    0.340545931963334936E+00   -0.595538596174929771E+05   -0.625146350544151908E+01    1
   -0.966616102514302300E+00   -0.197125629273293401E+01    0.669618914943798521E-01   -0.565429787225366090E+05   -0.625396350544150437E+01    1
   -0.866288870728814886E+00   -0.179261452565356416E+01    0.341332893393559877E+00   -0.556700815701535757E+05   -0.625646350544151275E+01    1
   -0.859770004916018848E+00   -0.188716820212158543E+01    0.333279239588484710E+00   -0.556404647343991310E+05   -0.625896350544152913E+01    1
   -0.962889773885531874E+00   -0.188554800118315113E+01    0.752761044032678184E-01   -0.548640332055689214E+05   -0.626146350544153396E+01    1
   -0.856728291822815291E+00   -0.173983317324287512E+01    0.980075111316478093E-01   -0.540499449637103171E+05   -0.626396350544151304E+01    1
   -0.963065314059772803E+00   -0.199274747861465884E+01    0.314710477969657232E+00   -0.535812003690883721E+05   -0.626646350544151076E+01    1
   -0.954369837996415948E+00   -0.207905218482026211E+01    0.306581434099917005E+00   -0.522865219632842054E+05   -0.626896350544153069E+01    1
   -0.995101245028711889E+00   -0.190548572001576533E+01    0.318945395673373322E+00   -0.516371990948216262E+05   -0.627146350544152575E+01    1
   -0.103492032276753743E+01   -0.200057457536941019E+01    0.305421873165488189E+00   -0.503170528237251128E+05   -0.627396350544150305E+01    1
   -0.812021000808103688E+00   -0.206319584341693796E+01    0.315159742343532168E+00   -0.464323933801067396E+05   -0.627646350544151854E+01    1
   -0.791073454909574258E+00   -0.169978792986069482E+01    0.348716516022550715E+00   -0.452405409155204688E+05   -0.627896350544151893E+01    1
   -0.978027379803938723E+00   -0.180792246842420323E+01    0.844544108062700999E-01   -0.441807237364018220E+05   -0.628146350544150600E+01    1
   -0.905437281906190661E+00   -0.199480984368234648E+01    0.311335179224833225E+00   -0.425646253365707162E+05   -0.628396350544150373E+01    1
   -0.861429200877147694E+00   -0.167017195794367312E+01    0.108287061284141992E+00   -0.399514789065254445E+05   -0.628646350544151566E+01    1
   -0.105173814823298994E+01   -0.199702714838987627E+01    0.294629687443758448E+00   -0.395938248552506411E+05   -0.628896350544151872E+01    1
   -0.107737562061071324E+01   -0.199830409457933333E+01    0.291523649258300710E+00   -0.395790306373667700E+05   -0.629146350544151289E+01    1
   -0.103371944597003340E+01   -0.219711397480197235E+01    0.275135152576212239E+00   -0.395491758995289347E+05   -0.629396350544151328E+01    1
   -0.108646015155216147E+01   -0.189390742764450626E+01    0.301982204363958173E+00   -0.394968303319566185E+05   -0.629646350544151456E+01    1
   -0.988891413512470674E+00   -0.193762029516414458E+01    0.305695104925795103E+00   -0.377890106073506977E+05   -0.629896350544151140E+01    1
   -0.102136878512331175E+01   -0.194325509231348215E+01    0.301409724903709708E+00   -0.372706411563420043E+05   -0.630146350544151979E+01    1
   -0.102367768951328220E+01   -0.182585930765929705E+01    0.816782793818792430E-01   -0.366990822775362394E+05   -0.630396350544154327E+01    1
   -0.989629220877449423E+00   -0.184439770985606022E+01    0.312408373170247278E+00   -0.344525626128047807E+05   -0.630646350544153300E+01    1
   -0.856905158641231401E+00   -0.184121829378267021E+01    0.323931543075321793E+00   -0.343783508971973788E+05   -0.630896350544153339E+01    1
   -0.819392446526788776E+00   -0.188223376487771477E+01    0.971511181215685832E-01   -0.342283293098131544E+05   -0.631146350544152401E+01    1
   -0.911459595797872724E+00   -0.207517492005040705E+01    0.733549593452255955E-01   -0.338158291245048022E+05   -0.631396350544150398E+01    1
   -0.878134024607582164E+00   -0.202514105494481100E+01    0.809619965343659070E-01   -0.327764094036246970E+05   -0.631646350544151769E+01    1
   -0.874194416927953410E+00   -0.185831837588661775E+01    0.947997131879983745E-01   -0.325496556858878830E+05   -0.631896350544152607E+01    1
   -0.104784280880509351E+01   -0.192338017838009101E+01    0.294684443043177036E+00   -0.314075564094550245E+05   -0.632146350544152202E+01    1
   -0.979755148681952570E+00   -0.190343329202853107E+01    0.304358125544971547E+00   -0.313726794864880139E+05   -0.632396350544152774E+01    1
   -0.107297661854166404E+01   -0.198955244187077929E+01    0.281871109158640942E+00   -0.302910105367624710E+05   -0.632646350544152636E+01    1
   -0.103458258408676440E+01   -0.190075460962158282E+01    0.775106431650228467E-01   -0.299957297867104789E+05   -0.632896350544151876E+01    1
   -0.104609389899258565E+01   -0.208170104543013101E+01    0.272626140206503442E+00   -0.293171237300523208E+05   -0.633146350544152003E+01    1
   -0.997488604810838453E+00   -0.193995661807356568E+01    0.784399127619610920E-01   -0.288182785211370137E+05   -0.633396350544152309E+01    1
   -0.957384822599706586E+00   -0.179082784489196301E+01    0.946548186737276032E-01   -0.285448724305104479E+05   -0.633646350544152615E+01    1
   -0.891703429905588929E+00   -0.197254272599836145E+01    0.861351684639110882E-01   -0.280571848993290805E+05   -0.633896350544152920E+01    1
   -0.879852667526076715E+00   -0.175766045473608945E+01    0.105152500742039107E+00   -0.268516018258217046E+05   -0.634146350544152781E+01    1
   -0.117321442314443303E+01   -0.202970432262818390E+01    0.245671072678925462E+00   -0.268017980411481331E+05   -0.634396350544151222E+01    1
   -0.836994630285960661E+00   -0.193567292945232738E+01    0.949415571491526722E-01   -0.264455059011414305E+05   -0.634646350544149573E+01    1
   -0.830586144008916061E+00   -0.199557347379377381E+01    0.304467838863796691E+00   -0.264270873795988518E+05   -0.634896350544151034E+01    1
   -0.995759779218141960E+00   -0.184712626697848670E+01    0.878672848966089298E-01   -0.258498798417269463E+05   -0.635146350544150984E+01    1
   -0.918085650790345986E+00   -0.183528011876518082E+01    0.961339859297172805E-01   -0.254172713760954575E+05   -0.635396350544149158E+01    1
   -0.602633315763554833E+00   -0.199877721681816078E+01    0.113897654347441896E+00   -0.252665786068067391E+05   -0.635646350544149996E+01    1
   -0.107294093620424880E+01   -0.181146946304302237E+01    0.296563134656421923E+00   -0.242553909931245798E+05   -0.635896350544152256E+01    1
   -0.961352176071169962E+00   -0.194746278875556911E+01    0.838150991275047330E-01   -0.240326998371358350E+05   -0.636146350544152384E+01    1
   -0.899926897752604815E+00   -0.185208762775391333E+01    0.974104594350245073E-01   -0.235483351611162216E+05   -0.636396350544150557E+01    1
   -0.695182116994379706E+00   -0.200671085420457196E+01    0.312128644290226354E+00   -0.233766504461132463E+05   -0.636646350544150952E+01    1
   -0.866046809101532755E+00   -0.162711073591057209E+01    0.335335136565774738E+00   -0.226389262339980232E+05   -0.636896350544151346E+01    1
   -0.999905236224245653E+00   -0.186322447801727997E+01    0.296965931483851919E+00   -0.223943970102453823E+05   -0.637146350544153250E+01    1
   -0.888519374216988234E+00   -0.207948679961453919E+01    0.284413053713149511E+00   -0.218681545151024366E+05   -0.637396350544155155E+01    1
   -0.862131375401356315E+00   -0.158949266466093553E+01    0.159476303376524131E+00   -0.216533413154993796E+05   -0.637646350544152529E+01    1
   -0.105001099107357243E+01   -0.183517364894425961E+01    0.863147806429889475E-01   -0.216263914167896364E+05   -0.637896350544150614E+01    1
   -0.978356450340468586E+00   -0.190697339523795772E+01    0.292970937037583368E+00   -0.213563396954047275E+05   -0.638146350544151897E+01    1
   -0.115933514033423579E+01   -0.210885925074185154E+01    0.125673511034326918E+00   -0.205561793834453638E+05   -0.638396350544152380E+01    1
   -0.983868622021923378E+00   -0.186757894711081285E+01    0.902957828185173561E-01   -0.205529872388864533E+05   -0.638646350544151620E+01    1
   -0.925507350294413333E+00   -0.187390446273175448E+01    0.950861545919362838E-01   -0.204904573358672533E+05   -0.638896350544153080E+01    1
   -0.103848803268032475E+01   -0.205072813427252365E+01    0.260836653541867525E+00   -0.202978217732932899E+05   -0.639146350544153830E+01    1
   -0.939088799941786068E+00   -0.180922784291351335E+01    0.307203154864586880E+00   -0.199300735930259252E+05   -0.639396350544151737E+01    1
   -0.983169750652760355E+00   -0.187378552405885834E+01    0.906710291571318355E-01   -0.192350775317944826E+05   -0.639646350544152220E+01    1
   -0.104106145417670404E+01   -0.166354550686353875E+01    0.312089102717971523E+00   -0.190976585683572921E+05   -0.639896350544151460E+01    1
   -0.103011839182978537E+01   -0.197934246046744722E+01    0.271126865559073449E+00   -0.189299130749215474E+05   -0.640146350544150433E+01    1
   -0.966490536845577175E+00   -0.207114743340497931E+01    0.269141657211843743E+00   -0.189115362735420458E+05   -0.640396350544151272E+01    1
   -0.114955612842313393E+01   -0.198321776336678179E+01    0.229436500660237352E+00   -0.181998397728922355E+05   -0.640646350544151311E+01    1
   -0.111504590343099896E+01   -0.205799144069777951E+01    0.639703132479384484E-01   -0.180021579789632451E+05   -0.640896350544153304E+01    1
   -0.102087721975441403E+01   -0.199099597747579948E+01    0.268768566990448377E+00   -0.178697081145985248E+05   -0.641146350544155297E+01    1
   -0.100303976562277763E+01   -0.193744256485833888E+01    0.849614536392510195E-01   -0.173026574604780690E+05   -0.641396350544154892E+01    1
   -0.929277371672163732E+00   -0.195771937119465433E+01    0.287125199271814957E+00   -0.172055163780776420E+05   -0.641646350544152533E+01    1
   -0.110114264929597816E+01   -0.208745606323969923E+01    0.207933101418556088E+00   -0.171145374842083584E+05   -0.641896350544152039E+01    1
   -0.105726704764177359E+01   -0.196917452437600926E+01    0.262543385382054351E+00   -0.170871410927146135E+05   -0.642146350544151190E+01    1
   -0.826294730755682050E+00   -0.179283689851036354E+01    0.113042594678152947E+00   -0.166387507158819280E+05   -0.642396350544151495E+01    1
   -0.877345021622922716E+00   -0.207569088329490992E+01    0.277903414834638984E+00   -0.162908264705851088E+05   -0.642646350544152956E+01    1
   -0.751708848493959025E+00   -0.179374302801563301E+01    0.120622469162618651E+00   -0.159392588045866360E+05   -0.642896350544153616E+01    1
   -0.790298897886623664E+00   -0.198137987506109670E+01    0.298702474489295655E+00   -0.159038717200673600E+05   -0.643146350544153833E+01    1
   -0.783128652636261080E+00   -0.183382473014009983E+01    0.114450214567817773E+00   -0.158316779216679734E+05   -0.643396350544153695E+01    1
   -0.882927796174283852E+00   -0.192301828757505611E+01    0.980578311520127199E-01   -0.157951382091459691E+05   -0.643646350544153023E+01    1
   -0.911999366392347688E+00   -0.196708737506505038E+01    0.285305868176025046E+00   -0.153393932562057598E+05   -0.643896350544152440E+01    1
   -0.824565048967678793E+00   -0.202488008505421568E+01    0.289292106307585173E+00   -0.153034057374875865E+05   -0.644146350544153545E+01    1
   -0.974723638181509644E+00   -0.198328108933358305E+01    0.273069284944756685E+00   -0.152819552989753265E+05   -0.644396350544153229E+01    1
   -0.881729907002718916E+00   -0.177651109198717738E+01    0.311384404164022466E+00   -0.152417980320601182E+05   -0.644646350544153979E+01    1
   -0.672885518230470714E+00   -0.181732637355384208E+01    0.227077867148946316E+00   -0.148512887273366432E+05   -0.644896350544154906E+01    1
   -0.925819919580242345E+00   -0.189400418702306617E+01    0.291723647603218228E+00   -0.146618025540230483E+05   -0.645146350544151925E+01    1
   -0.832491772442598199E+00   -0.167843586004345235E+01    0.169299704165223885E+00   -0.140424938760908590E+05   -0.645396350544149033E+01    1
   -0.932626568984675552E+00   -0.209949841184418995E+01    0.259314057266699372E+00   -0.137994927459024948E+05   -0.645646350544149072E+01    1
   -0.100262555932621855E+01   -0.183187825734122822E+01    0.287220156007260807E+00   -0.135183072732573855E+05   -0.645896350544150355E+01    1
   -0.985409919071360330E+00   -0.194094952605866333E+01    0.273370501510009301E+00   -0.133710080497750969E+05   -0.646146350544151460E+01    1
   -0.727138943058433185E+00   -0.181148022150153198E+01    0.177680140862721270E+00   -0.130641883027139811E+05   -0.646396350544151854E+01    1
   -0.103244153547257023E+01   -0.200506019793162915E+01    0.247747293196075802E+00   -0.129426839848959826E+05   -0.646646350544152693E+01    1
   -0.103664073165197146E+01   -0.197146235430508110E+01    0.253786993683959905E+00   -0.128169576720676268E+05   -0.646896350544151133E+01    1
   -0.104932159485504517E+01   -0.179634596508355782E+01    0.283092845867774778E+00   -0.126968675879280345E+05   -0.647146350544151172E+01    1
   -0.111950645403435045E+01   -0.175034913568446693E+01    0.276961287175637616E+00   -0.126893178054857854E+05   -0.647396350544154586E+01    1
   -0.725499049901662252E+00   -0.182619786227957004E+01    0.151855088132955784E+00   -0.126635736598355270E+05   -0.647646350544154359E+01    1
   -0.838208897526114383E+00   -0.188274306198169672E+01    0.300222360465892790E+00   -0.124265954007326800E+05   -0.647896350544153865E+01    1
   -0.991706424222038807E+00   -0.203277205520024706E+01    0.251769293642116143E+00   -0.122913149432069695E+05   -0.648146350544153194E+01    1
   -0.112396470828488027E+01   -0.199827737520215698E+01    0.130970027178446857E+00   -0.121997138976682218E+05   -0.648396350544150657E+01    1
   -0.101218190558980559E+01   -0.189611747909943751E+01    0.272446857455781233E+00   -0.121403836329517580E+05   -0.648646350544150696E+01    1
   -0.895919793445368873E+00   -0.205719873402811659E+01    0.268774602336202539E+00   -0.120474103158557136E+05   -0.648896350544150824E+01    1
   -0.101056250243952239E+01   -0.191995634369851964E+01    0.267917779027262326E+00   -0.118988015414044439E+05   -0.649146350544149886E+01    1
   -0.922579278046716578E+00   -0.210358670881410115E+01    0.254900285900046486E+00   -0.118479289662089068E+05   -0.649396350544152856E+01    1
   -0.757400462157578724E+00   -0.184585736577395076E+01    0.311594261377138637E+00   -0.118008702966581041E+05   -0.649646350544153872E+01    1
   -0.985567642770411756E+00   -0.184796536700888114E+01    0.982624932589991340E-01   -0.114161178666316773E+05   -0.649896350544152046E+01    1
   -0.901383875207154128E+00   -0.177719559092367696E+01    0.303930028690037712E+00   -0.112276471566556720E+05   -0.650146350544152618E+01    1
   -0.854881188361663824E+00   -0.199745472785384104E+01    0.281718327319440798E+00   -0.110931007453615675E+05   -0.650396350544153723E+01    1
   -0.985432478444392412E+00   -0.185270318796262701E+01    0.982972463389333029E-01   -0.109459887966304832E+05   -0.650646350544155183E+01    1
   -0.997302146490612995E+00   -0.192970905196490650E+01    0.266097701063893466E+00   -0.108827505799500905E+05   -0.650896350544155666E+01    1
