   -0.859075726204776791E+00   -0.188300952659058352E+01    0.251583855886763907E+00   -0.117255691844304323E+03
   -0.900582759308990344E+00   -0.191346294624405777E+01    0.202861806578446546E+00   -0.117243977209239574E+03
   -0.868606245759695805E+00   -0.186530607037363394E+01    0.250636600853286595E+00   -0.117225039261197267E+03
   -0.897767133024247155E+00   -0.188581658082480108E+01    0.222753983662692778E+00   -0.117206692521106120E+03
   -0.900855647186498354E+00   -0.189647235375674450E+01    0.211168569542998424E+00   -0.117137727359158362E+03
   -0.889671672036623118E+00   -0.189401456100656840E+01    0.231780080530938570E+00   -0.117054770643601927E+03
   -0.862943727106857295E+00   -0.186129536493043402E+01    0.254722062584583631E+00   -0.117048513958964890E+03
   -0.896763497767807172E+00   -0.188650595441821056E+01    0.223220424419706964E+00   -0.116980948054468229E+03
   -0.909963762655056074E+00   -0.191177435464898249E+01    0.176076817957256576E+00   -0.116961221055711192E+03
   -0.932853218356357594E+00   -0.188994854863399331E+01    0.158833232530985830E+00   -0.116873400287145856E+03
   -0.926773595603024636E+00   -0.189559411066245920E+01    0.180304168587446828E+00   -0.116870100969975141E+03
   -0.913712969232133854E+00   -0.191100541478944486E+01    0.185749876139758713E+00   -0.116839847663098752E+03
   -0.888391425034652737E+00   -0.190055066959822416E+01    0.222294727694828220E+00   -0.116803284385123703E+03
   -0.912555062712069542E+00   -0.191454870889565965E+01    0.161714557878475773E+00   -0.116798217057321921E+03
   -0.910575031667764323E+00   -0.191426407174939661E+01    0.171611963209046703E+00   -0.116784999606429025E+03
   -0.908027600785883293E+00   -0.190488553001134009E+01    0.191043649367707291E+00   -0.116761349259371286E+03
   -0.898612423690149265E+00   -0.187407391536227164E+01    0.232658540449070250E+00   -0.116740506718000944E+03
   -0.913947327498432660E+00   -0.191298287781144927E+01    0.156716811781262150E+00   -0.116709971605526718E+03
   -0.932423423503326521E+00   -0.189040983802949070E+01    0.151834323359437806E+00   -0.116695289397758273E+03
   -0.904434493723223931E+00   -0.190186678195898740E+01    0.201424553023719421E+00   -0.116686426983709680E+03
   -0.910032106398149798E+00   -0.190130421789983295E+01    0.206894297290175694E+00   -0.116602088380374866E+03
   -0.837817563881774197E+00   -0.186495074088270840E+01    0.263305649042898438E+00   -0.116599874207965414E+03
   -0.902595432232968342E+00   -0.189501085027806759E+01    0.220709030174388532E+00   -0.116566688426372721E+03
   -0.877797695365694852E+00   -0.186645351320972219E+01    0.247434537414713274E+00   -0.116565125074473457E+03
   -0.909782192910944532E+00   -0.191330563182247193E+01    0.176862825313163913E+00   -0.116446213413558340E+03
   -0.918904028282414131E+00   -0.188408348006587278E+01    0.205842442824763716E+00   -0.116382763272829266E+03
   -0.930218765840320594E+00   -0.189682333644393530E+01    0.162189303008459684E+00   -0.116367670092252581E+03
   -0.934834338237498397E+00   -0.189215499400745557E+01    0.128731243756422753E+00   -0.116355146054790694E+03
   -0.926268592920737710E+00   -0.189325586045078875E+01    0.162797210338557624E+00   -0.116346294838564631E+03
   -0.929154085142926300E+00   -0.189151369427392990E+01    0.176299659060682179E+00   -0.116346254934388753E+03
   -0.934019002062096204E+00   -0.189188481925085994E+01    0.135114885545875196E+00   -0.116321678249605711E+03
   -0.925378346940815777E+00   -0.190972655613046394E+01    0.137524168726946561E+00   -0.116215309776789908E+03
   -0.917211673229782587E+00   -0.191450302463568733E+01    0.129216992648184953E+00   -0.116204178632566922E+03
   -0.915128058614600559E+00   -0.191198537904406485E+01    0.177931748840660514E+00   -0.116172593769827870E+03
   -0.926423361138075885E+00   -0.188839878968440389E+01    0.184312247691878317E+00   -0.116156629985083768E+03
   -0.844636419749516643E+00   -0.186110604897138110E+01    0.261933761480486027E+00   -0.116154370186577879E+03
   -0.922134893480674789E+00   -0.189447313895392910E+01    0.174220863812532073E+00   -0.116149435416905263E+03
   -0.875132181166589973E+00   -0.189851511720592048E+01    0.237103740616945335E+00   -0.116137591899153179E+03
   -0.922493408363687095E+00   -0.189435648961740077E+01    0.173509598540771859E+00   -0.116111251391230894E+03
   -0.858177225646271302E+00   -0.186266716617226069E+01    0.256020191967474720E+00   -0.116102675672470241E+03
   -0.840885687379730906E+00   -0.187413086369123372E+01    0.259898718524395222E+00   -0.116084359026948704E+03
   -0.926607451014018424E+00   -0.189599703132191033E+01    0.148428932950101788E+00   -0.116060208834886069E+03
   -0.919464613599039304E+00   -0.190944491683196294E+01    0.127828607371457181E+00   -0.116059123430987654E+03
   -0.933609371059040738E+00   -0.189305874227426463E+01    0.144028584629224687E+00   -0.116052919754474999E+03
   -0.917402990197331181E+00   -0.191587227497478052E+01    0.128449191486751407E+00   -0.116047248477617956E+03
   -0.912016996993874396E+00   -0.191457854653934945E+01    0.170138941559508788E+00   -0.116035871682642963E+03
   -0.917810505106308128E+00   -0.191624092607877006E+01    0.124926383513609629E+00   -0.116027785091551891E+03
   -0.928065079982021035E+00   -0.190731773780121849E+01    0.127322537756802301E+00   -0.116025756930712248E+03
   -0.932184103368756789E+00   -0.189527249889410765E+01    0.152209349191693877E+00   -0.116011447620276783E+03
   -0.900164196317245424E+00   -0.189976704800898766E+01    0.210170995567427965E+00   -0.115996018895754077E+03
   -0.913164204354521392E+00   -0.190222890535864209E+01    0.200479657565198727E+00   -0.115972667139139702E+03
   -0.836675794766120751E+00   -0.187148647063607432E+01    0.260679270151433440E+00   -0.115930835655815557E+03
   -0.836742877308401800E+00   -0.187402308085462566E+01    0.260203664686260772E+00   -0.115905983248143457E+03
   -0.932650031872759633E+00   -0.189607807253924165E+01    0.145252487800276386E+00   -0.115893918670053864E+03
   -0.914807348777283313E+00   -0.191333357242751267E+01    0.155863024691755281E+00   -0.115869864685036248E+03
   -0.908741263514144304E+00   -0.191220991732036882E+01    0.190876806372538038E+00   -0.115854160841235839E+03
   -0.927193331278960642E+00   -0.190733037834580044E+01    0.135136832269568963E+00   -0.115819158884189576E+03
   -0.926439862235666545E+00   -0.189254159777613529E+01    0.167526574869271222E+00   -0.115816075831168064E+03
   -0.911496419796698154E+00   -0.191026898702003622E+01    0.176017322314905189E+00   -0.115801053705767117E+03
   -0.889735449456864003E+00   -0.188643774420927657E+01    0.235042759549013658E+00   -0.115774286516369102E+03
   -0.916394106729810254E+00   -0.191506376573571169E+01    0.156113142872971566E+00   -0.115772380895729071E+03
   -0.911619530467558725E+00   -0.191179728004614735E+01    0.186010115359442729E+00   -0.115743409512540296E+03
   -0.926126047018849374E+00   -0.190190594601743479E+01    0.166159402401317130E+00   -0.115737729070809664E+03
   -0.933288731753336598E+00   -0.189356817539511968E+01    0.141226285617574443E+00   -0.115714947902913565E+03
   -0.920832984013461142E+00   -0.189264507324115328E+01    0.183757808193735245E+00   -0.115709525151976749E+03
   -0.863201585986864695E+00   -0.186782244426186916E+01    0.252115163678900134E+00   -0.115707972201961439E+03
   -0.933830076637681028E+00   -0.189351032754446380E+01    0.129700040179014486E+00   -0.115701413801841028E+03
   -0.915230191021063066E+00   -0.190591859473134506E+01    0.170175198149528167E+00   -0.115693860303951283E+03
   -0.920209244157360606E+00   -0.191480137218064872E+01    0.134703160669230104E+00   -0.115692329816278999E+03
   -0.918552038405741178E+00   -0.191213544096154986E+01    0.163578805371031671E+00   -0.115690605272917651E+03
   -0.913858621226272372E+00   -0.190001574364030845E+01    0.186040057668766606E+00   -0.115689047311097340E+03
   -0.911409979042816731E+00   -0.191245238285549068E+01    0.174762486925827520E+00   -0.115668185341986771E+03
   -0.898438030266880627E+00   -0.188099453629144153E+01    0.231093291314605848E+00   -0.115664360939615122E+03
   -0.928129322155252123E+00   -0.190429209979580305E+01    0.144674918762016547E+00   -0.115657235378297131E+03
   -0.924310005256496092E+00   -0.189634298729206718E+01    0.161061195512848698E+00   -0.115631953591676222E+03
   -0.929461870081486063E+00   -0.189965625812837668E+01    0.154974820457334350E+00   -0.115629777960710157E+03
   -0.894403483043343273E+00   -0.188412291565174095E+01    0.227468219245499703E+00   -0.115615872435944141E+03
   -0.918455296475464977E+00   -0.190270348967362302E+01    0.165283267605296408E+00   -0.115610268387746189E+03
   -0.910036454808675677E+00   -0.191299099723745769E+01    0.184269115300155911E+00   -0.115603065126032249E+03
   -0.890881270829995686E+00   -0.190592322293263550E+01    0.220687618697859245E+00   -0.115593599471902891E+03
   -0.894844669163853079E+00   -0.189444474720402134E+01    0.220227924263895786E+00   -0.115593097318978437E+03
   -0.915044743305243435E+00   -0.190790906998989884E+01    0.166838643896949468E+00   -0.115585293144815083E+03
   -0.903296651270349749E+00   -0.190804602362585984E+01    0.199596931018231838E+00   -0.115541277950725771E+03
   -0.933575087084316135E+00   -0.189795496251876550E+01    0.122398803072541362E+00   -0.115529657755550133E+03
   -0.921033348047108791E+00   -0.190543161457650911E+01    0.175879561873031581E+00   -0.115528572332608519E+03
   -0.924537619527571186E+00   -0.190110682417662225E+01    0.134395426468637336E+00   -0.115527346648675035E+03
   -0.924578581172605496E+00   -0.190188994456094229E+01    0.128037604689953594E+00   -0.115508677706011966E+03
   -0.901043130070210085E+00   -0.190486704090577352E+01    0.213113489813866464E+00   -0.115497966751139984E+03
   -0.908526635944175709E+00   -0.191086515740266782E+01    0.186010724270089745E+00   -0.115486121166485731E+03
   -0.917392952886014745E+00   -0.191454381120845474E+01    0.139419386737314632E+00   -0.115484959017099754E+03
   -0.881120899685929992E+00   -0.190133866658529027E+01    0.231169934056957460E+00   -0.115456118961052709E+03
   -0.920555853278119951E+00   -0.188738235297432921E+01    0.199712129522089055E+00   -0.115454960441643919E+03
   -0.896398838237854823E+00   -0.190620694834852311E+01    0.216037599533165953E+00   -0.115447455650196048E+03
   -0.918884445857609089E+00   -0.191077039189130948E+01    0.166857886087629359E+00   -0.115446141159163460E+03
   -0.920623499363603548E+00   -0.190114252917575222E+01    0.185881408136530091E+00   -0.115424235502940093E+03
   -0.933198723243603756E+00   -0.189421953201310567E+01    0.123364424253101235E+00   -0.115423035343637764E+03
   -0.876099986724702573E+00   -0.187680606392220528E+01    0.246000654442457056E+00   -0.115401138843541105E+03
   -0.883412733836261621E+00   -0.189216583759526213E+01    0.236004867966512488E+00   -0.115394919552241006E+03
   -0.919117565747914034E+00   -0.191351771030756246E+01    0.150749483105962812E+00   -0.115390450239557026E+03
   -0.894172441405662655E+00   -0.188685428992775228E+01    0.225943568987675869E+00   -0.115373196397165628E+03
   -0.933187481362044324E+00   -0.189422371353545893E+01    0.130296206588453950E+00   -0.115366416012320457E+03
   -0.917120054833291398E+00   -0.191365483597242592E+01    0.143424365479751736E+00   -0.115365986467936949E+03
   -0.915718782263069464E+00   -0.191274073871167327E+01    0.169934954557367235E+00   -0.115361330000799498E+03
   -0.912268445676691520E+00   -0.191303228989233687E+01    0.173963998475144876E+00   -0.115359796761870200E+03
   -0.932312548603531188E+00   -0.189450460730333270E+01    0.126255641368921423E+00   -0.115336809746975064E+03
   -0.922284037429598968E+00   -0.191152874217248137E+01    0.143819009078083787E+00   -0.115335995278526610E+03
   -0.931031169418633064E+00   -0.189380827107576377E+01    0.143881804720497330E+00   -0.115329467484721675E+03
   -0.933105861614227261E+00   -0.189444795444952696E+01    0.133727636036552744E+00   -0.115321354356126818E+03
   -0.902252410118479231E+00   -0.189826519066979982E+01    0.209228916840085821E+00   -0.115317008764775011E+03
   -0.877559646064220100E+00   -0.188909431193729493E+01    0.240631288676364213E+00   -0.115316510515591531E+03
   -0.930533365612702723E+00   -0.190081287457489889E+01    0.139926965974507933E+00   -0.115309103178819825E+03
   -0.923571299627739539E+00   -0.190081681468463004E+01    0.145604646928410048E+00   -0.115308758295218936E+03
   -0.913819950647352774E+00   -0.191172072427943096E+01    0.179356659452366035E+00   -0.115304399104444755E+03
   -0.930112559573278097E+00   -0.189288784002440624E+01    0.158546599899434842E+00   -0.115287874425230456E+03
   -0.921172548875349606E+00   -0.189960403816442014E+01    0.164178164143131466E+00   -0.115287753222571098E+03
   -0.921930061433032799E+00   -0.190659859420379285E+01    0.124301110383047822E+00   -0.115267465628969930E+03
   -0.902526367955220787E+00   -0.190959025034692442E+01    0.203751265200675352E+00   -0.115267097056364946E+03
   -0.919191081337968119E+00   -0.191220698736156325E+01    0.125294963306128215E+00   -0.115262279212853869E+03
   -0.867983762183448859E+00   -0.188864597289770653E+01    0.245238523946884529E+00   -0.115260395113239227E+03
   -0.916558963432192120E+00   -0.190143428872329756E+01    0.194446926214078164E+00   -0.115253575290370421E+03
   -0.920692419308014820E+00   -0.188812996903795449E+01    0.198744461356373470E+00   -0.115245871637809756E+03
   -0.930303932564827796E+00   -0.189615947263010121E+01    0.157737536666420014E+00   -0.115244656829063103E+03
   -0.913970249517073063E+00   -0.189217080927241499E+01    0.198961934924586026E+00   -0.115230553146971971E+03
   -0.926202846135099400E+00   -0.189275135899123637E+01    0.170482306289591823E+00   -0.115228769241544796E+03
   -0.928045791308257706E+00   -0.190465052791236622E+01    0.140648783487290013E+00   -0.115225947934768158E+03
   -0.929039044888146148E+00   -0.189345955869190541E+01    0.157051756190321884E+00   -0.115221866394782921E+03
   -0.915129464488393274E+00   -0.191327486744967845E+01    0.167483905623140361E+00   -0.115213604937291251E+03
   -0.924733289309514150E+00   -0.189958025617819848E+01    0.175923732129874444E+00   -0.115212869884279471E+03
   -0.871828075859644391E+00   -0.189639052398315666E+01    0.238967131956411810E+00   -0.115211903487988479E+03
   -0.908090842095824913E+00   -0.190362317456260510E+01    0.205641778366495331E+00   -0.115199744669297900E+03
   -0.899289624851983938E+00   -0.190443087944816347E+01    0.208862540282175796E+00   -0.115199703871369778E+03
   -0.919370619016167012E+00   -0.191456937837260477E+01    0.130969588138057480E+00   -0.115193812585053962E+03
   -0.887380816396471150E+00   -0.190209160761197671E+01    0.224004680168310155E+00   -0.115193107752529585E+03
   -0.903924678380096047E+00   -0.190594608315838876E+01    0.200447749910685535E+00   -0.115188511043573641E+03
   -0.919024806747039902E+00   -0.190972002601468049E+01    0.138723375894455658E+00   -0.115174515957996590E+03
   -0.905036914275365145E+00   -0.190308274790217280E+01    0.200920856049464247E+00   -0.115169693249200279E+03
   -0.913734551153184249E+00   -0.190364394621167987E+01    0.196546296804416654E+00   -0.115168858470934509E+03
   -0.927245255903854870E+00   -0.189557226490159736E+01    0.152693922366279211E+00   -0.115164117837325449E+03
   -0.909742266100723729E+00   -0.191132821965689037E+01    0.183803376372621674E+00   -0.115163543347251050E+03
   -0.926879805229302800E+00   -0.190294109697635982E+01    0.156643814778086199E+00   -0.115155715923401630E+03
   -0.915274352922954670E+00   -0.189884436687710823E+01    0.185551863794053307E+00   -0.115150406024314151E+03
   -0.925444448416758214E+00   -0.191006252469379656E+01    0.124344084191228665E+00   -0.115146767264458418E+03
   -0.926413744261278316E+00   -0.189822865560139586E+01    0.172197302035004968E+00   -0.115142929392584847E+03
   -0.922193639176314028E+00   -0.189166247821743205E+01    0.193846685810009633E+00   -0.115138877450876890E+03
   -0.921718781375182816E+00   -0.190745928028742107E+01    0.122030172762288724E+00   -0.115129407859642171E+03
   -0.916822877638867384E+00   -0.190220680116476792E+01    0.174256506044137865E+00   -0.115127664881998754E+03
   -0.843939517352440549E+00   -0.187225883242830760E+01    0.259233914683866307E+00   -0.115119387707660977E+03
   -0.910658396510017787E+00   -0.190866636540947487E+01    0.182846745099920688E+00   -0.115095491393459710E+03
   -0.928976855705675786E+00   -0.190499247440797581E+01    0.127483973209004675E+00   -0.115094409195110430E+03
   -0.920262074292633736E+00   -0.189580224689420129E+01    0.178994540627726045E+00   -0.115082230347436877E+03
   -0.916209694543100972E+00   -0.191327544987929454E+01    0.162031036061830336E+00   -0.115080752641710703E+03
   -0.905857976119766373E+00   -0.190963026859550267E+01    0.194905080535556191E+00   -0.115065679155133253E+03
   -0.931856057724939957E+00   -0.189855853096234251E+01    0.135433256176869576E+00   -0.115062046682758421E+03
   -0.921308608187751843E+00   -0.191383304109854513E+01    0.124330435894055930E+00   -0.115049841787720851E+03
   -0.931890524227235617E+00   -0.189980436395376540E+01    0.128168138966331224E+00   -0.115049674415685416E+03
   -0.924113462928980445E+00   -0.190341141724212592E+01    0.124980915729117736E+00   -0.115048807632504975E+03
   -0.904092433267899565E+00   -0.190091818182291727E+01    0.204597957533493219E+00   -0.115020062109373512E+03
   -0.930778030275054791E+00   -0.189431781625447782E+01    0.153672792229307742E+00   -0.115019018065466639E+03
   -0.923308053076086432E+00   -0.189474928256156883E+01    0.187638624858968067E+00   -0.115015877025519870E+03
   -0.919882842025953051E+00   -0.190122010290418442E+01    0.165524590519259857E+00   -0.115005353323308697E+03
   -0.861689424289021733E+00   -0.189007065668798080E+01    0.246177897839544024E+00   -0.114992459958328197E+03
   -0.920148791377318864E+00   -0.191101525537036987E+01    0.121983560586199080E+00   -0.114991549383010806E+03
   -0.915176129047189701E+00   -0.190684466108224981E+01    0.170595862977735768E+00   -0.114990745883500225E+03
   -0.922997525522266771E+00   -0.189187656407458693E+01    0.182944504165958921E+00   -0.114988698458478126E+03
   -0.888048145516348919E+00   -0.190324932602375130E+01    0.223658449032884066E+00   -0.114987860363268439E+03
   -0.897867792842890644E+00   -0.190343087624594154E+01    0.211655981578229013E+00   -0.114987501292236544E+03
   -0.921208892190136130E+00   -0.191312851592392796E+01    0.134081063705437820E+00   -0.114987282911044019E+03
   -0.928340787976724813E+00   -0.189991444015687994E+01    0.157782398991969275E+00   -0.114986364164266334E+03
   -0.927322774193263033E+00   -0.189577011059628164E+01    0.152456257495608372E+00   -0.114981563605009129E+03
   -0.885759367562120370E+00   -0.188621156685891500E+01    0.232666279872691034E+00   -0.114977273856032554E+03
   -0.932584023387272976E+00   -0.189915146770518373E+01    0.121395639050685095E+00   -0.114974255895446547E+03
   -0.920668539678630271E+00   -0.191372289655387307E+01    0.129704823333842090E+00   -0.114956771640539216E+03
   -0.915660704482430976E+00   -0.191181384909768992E+01    0.159860848421659429E+00   -0.114954648457441138E+03
   -0.920023464948217407E+00   -0.191382807123096876E+01    0.132640429898154166E+00   -0.114951066310226423E+03
   -0.909415697115041222E+00   -0.190050881561287244E+01    0.196061965537908861E+00   -0.114950681040962849E+03
   -0.913764616691232212E+00   -0.189442251231256109E+01    0.206808986722227195E+00   -0.114945807445554777E+03
   -0.913428442808932317E+00   -0.189059999516301258E+01    0.202504366552586912E+00   -0.114944587711359361E+03
   -0.921639432071769349E+00   -0.190996522669733393E+01    0.154853826357644692E+00   -0.114943626306257428E+03
   -0.927590764532059464E+00   -0.189478590365244126E+01    0.172611286644847456E+00   -0.114942193493962407E+03
   -0.917698485091593685E+00   -0.191277605868986367E+01    0.158386483569565112E+00   -0.114939093345391697E+03
   -0.932137149991749347E+00   -0.189519810880026052E+01    0.131806650958661342E+00   -0.114933453838144032E+03
   -0.902943867037279135E+00   -0.190861607171253822E+01    0.204439126338303329E+00   -0.114929556694662239E+03
   -0.911247734988661184E+00   -0.190036017516278366E+01    0.192646816578747715E+00   -0.114929383067273648E+03
   -0.924418066373985603E+00   -0.191008086173293945E+01    0.133155101705943357E+00   -0.114926197223538765E+03
   -0.916446904694226960E+00   -0.190456632716083729E+01    0.170803017322312345E+00   -0.114921316183027358E+03
   -0.919036520402707890E+00   -0.191030779555821528E+01    0.138755641668133395E+00   -0.114917996221422797E+03
   -0.901426717001104771E+00   -0.188021722777320832E+01    0.226407240730426368E+00   -0.114910173976787405E+03
   -0.921050278118036858E+00   -0.190605661042487062E+01    0.172390109714315648E+00   -0.114904982393565575E+03
   -0.920805076450382454E+00   -0.190789660265812411E+01    0.167474514259787016E+00   -0.114895930295909608E+03
   -0.924532106376167784E+00   -0.190908283120003652E+01    0.139796711002846463E+00   -0.114890175334887743E+03
   -0.929251222269152577E+00   -0.189646882196090338E+01    0.135559982413574226E+00   -0.114888831752816856E+03
   -0.917448492868395693E+00   -0.191203984553229889E+01    0.148614851043437246E+00   -0.114872434949042031E+03
   -0.891423885352684020E+00   -0.189898305602779116E+01    0.221445144653952292E+00   -0.114869195321986183E+03
   -0.916356431736071508E+00   -0.191169674226672393E+01    0.156590152257979981E+00   -0.114867953194814049E+03
   -0.908739454328084562E+00   -0.190910089120266457E+01    0.195434430376727919E+00   -0.114859176871132675E+03
   -0.929222371761989741E+00   -0.189514394452433166E+01    0.163084450108491236E+00   -0.114850222294580021E+03
   -0.912930570681723896E+00   -0.190023160430860827E+01    0.202009636386836333E+00   -0.114835698748537055E+03
   -0.914099621931509954E+00   -0.191108240397185236E+01    0.169373043831911707E+00   -0.114826052749996009E+03
   -0.909307158157190987E+00   -0.191009553530371190E+01    0.186937579476082860E+00   -0.114824547578115457E+03
   -0.919796356373778989E+00   -0.190883090163532576E+01    0.167857623453342458E+00   -0.114807976080993996E+03
   -0.929568303941771479E+00   -0.190427054621722780E+01    0.122651768203296679E+00   -0.114806465418291950E+03
   -0.925918845570034121E+00   -0.189649640694196320E+01    0.176142120776712124E+00   -0.114790610842766569E+03
   -0.912977011498335655E+00   -0.191106512034151610E+01    0.174521713588521199E+00   -0.114790265835066265E+03
   -0.886765854701769163E+00   -0.189018113610300431E+01    0.234728982299294175E+00   -0.114787981277395858E+03
   -0.924980060625371858E+00   -0.190507340908620448E+01    0.157493432318066340E+00   -0.114782859312606888E+03
   -0.919495535179680190E+00   -0.190460720916290271E+01    0.157337672521051575E+00   -0.114781429509919448E+03
   -0.916179708785862967E+00   -0.190527223291721581E+01    0.188059249230024927E+00   -0.114781030752569194E+03
   -0.927539662173860857E+00   -0.189826445577023439E+01    0.165627363254265469E+00   -0.114779695677458562E+03
   -0.923024811253261634E+00   -0.191220300173747826E+01    0.122988217813914807E+00   -0.114776846022655619E+03
   -0.847365374910353797E+00   -0.186919624874792811E+01    0.257847910129966329E+00   -0.114769114211276360E+03
   -0.898907347634730791E+00   -0.189740716217485650E+01    0.214513365404029044E+00   -0.114759690196901445E+03
   -0.909983282629742929E+00   -0.190626585896392098E+01    0.188253770916942842E+00   -0.114753615130091703E+03
   -0.922850786391519740E+00   -0.189456590614294806E+01    0.176072584911826147E+00   -0.114748518498232869E+03
   -0.930826474325620712E+00   -0.189539931968039088E+01    0.139732595295963768E+00   -0.114744869666401144E+03
   -0.914738345057386382E+00   -0.191185009440390963E+01    0.172194283411450461E+00   -0.114743023803923649E+03
   -0.930261134460973138E+00   -0.189525727935152832E+01    0.154011079389205996E+00   -0.114742771017786765E+03
   -0.912376082871310778E+00   -0.191006265817862109E+01    0.177446201200999715E+00   -0.114738302945887838E+03
   -0.921827149863709727E+00   -0.189869305842984337E+01    0.166495592211321985E+00   -0.114736477190486937E+03
   -0.918593010806975641E+00   -0.191259599696791338E+01    0.152318351650193112E+00   -0.114724056285773273E+03
   -0.907378447859185422E+00   -0.190933912877136969E+01    0.192715277403774699E+00   -0.114723269351801093E+03
   -0.898222582488398036E+00   -0.190358180171368963E+01    0.211458316177219607E+00   -0.114720161363725580E+03
   -0.857041077348361435E+00   -0.188606766013680738E+01    0.249601755944060810E+00   -0.114715830020961988E+03
   -0.911861075826454259E+00   -0.190641554819061376E+01    0.194790576273638771E+00   -0.114704231029301553E+03
   -0.908502915325438809E+00   -0.190958388634545639E+01    0.193971690493800697E+00   -0.114703448816053140E+03
   -0.919590416071413674E+00   -0.190840576196009337E+01    0.169687487921230784E+00   -0.114693202829028962E+03
   -0.927776655681690099E+00   -0.189517110858524518E+01    0.156457389391229690E+00   -0.114691926388897770E+03
   -0.912947853607357973E+00   -0.189205833977691462E+01    0.201505445708844266E+00   -0.114691910495345880E+03
   -0.908329663674578791E+00   -0.190829695210911621E+01    0.197322447144981955E+00   -0.114688489950884787E+03
   -0.897353670872592546E+00   -0.187903418577693238E+01    0.230314532584209336E+00   -0.114679772677242710E+03
   -0.911511076613634730E+00   -0.189782968377984229E+01    0.206609195645802851E+00   -0.114679168644225143E+03
   -0.905794763598254726E+00   -0.190717313381691866E+01    0.197101464894151812E+00   -0.114671709020311894E+03
   -0.932034097909101855E+00   -0.189941640585934235E+01    0.122862477026422140E+00   -0.114670663526237732E+03
   -0.917663928279919827E+00   -0.191218382578300572E+01    0.150423378964746890E+00   -0.114664807985037115E+03
   -0.918523827385504754E+00   -0.190889562708574001E+01    0.149855942347188048E+00   -0.114661651486487074E+03
   -0.921121302019443533E+00   -0.190853372033444368E+01    0.128223648033815474E+00   -0.114644087953009517E+03
   -0.919470027558489167E+00   -0.191054123261730835E+01    0.137035966202124854E+00   -0.114641994012592789E+03
   -0.920891883397118916E+00   -0.191316442872360115E+01    0.122884451370825112E+00   -0.114640216488479609E+03
   -0.931990968495047589E+00   -0.189798394067330189E+01    0.129976924194132787E+00   -0.114639378326601417E+03
   -0.909722333600464284E+00   -0.190154561911262099E+01    0.194679709319872274E+00   -0.114638077028381417E+03
   -0.917068629230612831E+00   -0.191155812721243423E+01    0.154790340889482181E+00   -0.114637391867511440E+03
   -0.924992238444437120E+00   -0.189373341172634890E+01    0.182265608608983776E+00   -0.114635319585532429E+03
   -0.924992238444437120E+00   -0.189373341172634890E+01    0.182265608608983776E+00   -0.114635319585532429E+03
   -0.923482982854847645E+00   -0.190294525775217904E+01    0.170867425445358906E+00   -0.114630936652654356E+03
   -0.908974654243814961E+00   -0.190952625455872549E+01    0.188964036844425670E+00   -0.114629078560650115E+03
   -0.908974654243814961E+00   -0.190952625455872549E+01    0.188964036844425670E+00   -0.114629078560650115E+03
   -0.910914300249554887E+00   -0.190303895512960985E+01    0.201453460331172118E+00   -0.114625619878534565E+03
