#Solar spectrum 
	 1 
	 6.963e+05 
	 0.200000 	 2.08540e+24 
	 0.205000 	 2.83694e+24 
	 0.210000 	 6.79152e+24 
	 0.215000 	 1.05696e+25 
	 0.220000 	 1.27445e+25 
	 0.225000 	 1.50677e+25 
	 0.230000 	 1.37654e+25 
	 0.235000 	 1.29273e+25 
	 0.240000 	 1.14836e+25 
	 0.245000 	 1.48622e+25 
	 0.250000 	 1.54342e+25 
	 0.255000 	 1.88645e+25 
	 0.260000 	 2.70778e+25 
	 0.265000 	 6.68644e+25 
	 0.270000 	 6.92556e+25 
	 0.275000 	 4.68206e+25 
	 0.280000 	 2.99174e+25 
	 0.285000 	 6.97575e+25 
	 0.290000 	 1.45887e+26 
	 0.295000 	 1.49687e+26 
	 0.300000 	 1.26095e+26 
	 0.305000 	 1.72405e+26 
	 0.310000 	 1.72653e+26 
	 0.315000 	 1.86817e+26 
	 0.320000 	 2.07640e+26 
	 0.325000 	 2.37011e+26 
	 0.330000 	 2.86511e+26 
	 0.335000 	 2.60656e+26 
	 0.340000 	 2.78445e+26 
	 0.345000 	 2.55361e+26 
	 0.350000 	 2.75637e+26 
	 0.355000 	 2.96285e+26 
	 0.360000 	 2.70212e+26 
	 0.365000 	 3.19388e+26 
	 0.370000 	 3.35814e+26 
	 0.375000 	 2.92413e+26 
	 0.380000 	 3.25202e+26 
	 0.385000 	 2.67582e+26 
	 0.390000 	 3.28522e+26 
	 0.395000 	 2.82155e+26 
	 0.400000 	 4.55061e+26 
	 0.405000 	 4.76272e+26 
	 0.410000 	 4.87961e+26 
	 0.415000 	 5.07398e+26 
	 0.420000 	 4.95513e+26 
	 0.425000 	 4.82038e+26 
	 0.430000 	 4.31708e+26 
	 0.435000 	 4.93861e+26 
	 0.440000 	 5.15218e+26 
	 0.445000 	 5.51865e+26 
	 0.450000 	 5.81300e+26 
	 0.455000 	 5.78387e+26 
	 0.460000 	 5.86922e+26 
	 0.465000 	 5.80200e+26 
	 0.470000 	 5.72440e+26 
	 0.475000 	 5.84296e+26 
	 0.480000 	 5.90426e+26 
	 0.485000 	 5.54855e+26 
	 0.490000 	 5.49409e+26 
	 0.495000 	 5.61709e+26 
	 0.500000 	 5.51030e+26 
	 0.505000 	 5.50334e+26 
	 0.510000 	 5.49239e+26 
	 0.515000 	 5.23637e+26 
	 0.520000 	 5.17078e+26 
	 0.525000 	 5.31715e+26 
	 0.530000 	 5.40130e+26 
	 0.535000 	 5.41190e+26 
	 0.540000 	 5.34463e+26 
	 0.545000 	 5.33248e+26 
	 0.550000 	 5.33297e+26 
	 0.555000 	 5.27792e+26 
	 0.560000 	 5.21391e+26 
	 0.565000 	 5.19645e+26 
	 0.570000 	 5.20591e+26 
	 0.575000 	 5.21058e+26 
	 0.580000 	 5.18975e+26 
	 0.585000 	 5.12065e+26 
	 0.590000 	 5.05245e+26 
	 0.595000 	 5.02107e+26 
	 0.600000 	 4.98980e+26 
	 0.605000 	 4.93159e+26 
	 0.610000 	 4.84868e+26 
	 0.615000 	 4.76894e+26 
	 0.620000 	 4.71874e+26 
	 0.625000 	 4.67886e+26 
	 0.630000 	 4.63915e+26 
	 0.635000 	 4.59333e+26 
	 0.640000 	 4.54295e+26 
	 0.645000 	 4.48190e+26 
	 0.650000 	 4.40410e+26 
	 0.655000 	 4.33708e+26 
	 0.660000 	 4.29902e+26 
	 0.665000 	 4.30924e+26 
	 0.670000 	 4.38705e+26 
	 0.675000 	 4.55174e+26 
	 0.680000 	 4.82263e+26 
	 0.685000 	 5.21901e+26 
	 0.690000 	 5.76021e+26 
	 0.695000 	 6.46551e+26 
	 0.700000 	 7.35423e+26 
